"","HybridLouvain","Treatment","N","Total","Freq","CD45","CD57","In115Di","IdU","CD103","CD19","CD45RA","KLRG1","CD4","CD8","Perforin","CD16","CD127","CD1c","CD123","CD66b","PD1","ICOS","CD27","TIM3","CCR6","CD14","CD56","CD69","41BB","CD25","CCR7","CD3","OX40","CD38","CD95","LAG3","CXCR3","HLADR","TIGIT","GranzymeB","DNA","Osmium","CD11b"
"33","monocyte_9","3_tumor",125,333723,0.000374562136862008,0.674216742403789,0.0363102773382061,0.0102561222011671,0.140202370285645,0.11800168263215,0.107085930605253,0.169111832582327,0.0888512756976863,0.405071060525911,0.277725784313512,0.400888638413703,0.213261694351248,0.0426868911386475,0.0408317382737104,0.077483082345418,0.283527605634555,0.0719293993500931,0.212029301371273,0.142992813144135,0.159700071859872,0.385484717505483,0.638294176714675,0.200773740054377,0.249609252355623,0.0354539539902804,0.0634648144012962,0.35161495175892,0.298174460220638,0.0598789392106497,0.445387180053995,0.446795476501667,0.315829254936406,0.715581478411472,0.658144099793348,0.184379573449437,0.246403319720292,0.802584887698661,0.508972878812268,0.45790387760607
"34","monocyte_11","1_normal",663,169733,0.00390613492956585,0.721076288701754,0.0184925393680328,0.00628668300604135,0.312773853871135,0.0633532729883239,0.0695061777424501,0.109896844204116,0.0999693148631182,0.370965218332841,0.162236863383942,0.536408804980409,0.120285184088346,0.0368833573298987,0.0342083613171464,0.0933074733946484,0.0820913058325803,0.0207804346263221,0.12049747382584,0.0575057300801241,0.129572072640448,0.0805165109970036,0.62745916535303,0.0869057668036154,0.129960273474666,0.0195444467583176,0.0344263647465821,0.0456229040248695,0.146892126767944,0.0232120455185326,0.454023092586539,0.523821388371349,0.160093706037242,0.212149362851452,0.507036816136188,0.0764064000171198,0.253457796445119,0.779383509797192,0.502174780014066,0.705448574724861
"35","monocyte_11","2_border",106,55703,0.00190294957183635,0.74505970919414,0.0179287225692728,0.00570709049074467,0.313664011638622,0.0626652627519143,0.0561028795243032,0.0838398501059369,0.0745666271737682,0.296083928360741,0.141647327586313,0.367266498957081,0.0943619280529482,0.0251035180625525,0.0141752547782582,0.0691042813200649,0.0770454274801771,0.0222546078499466,0.11897254172802,0.0640494178449401,0.0870187360939124,0.0591191481293127,0.626621766228408,0.0661989902417502,0.118641039470239,0.0156877498341833,0.0250937321314333,0.0435810233425534,0.110579528502738,0.0177676244403713,0.416712512300008,0.499301472192336,0.135284261775812,0.250366352053824,0.498351423854041,0.0798078854205825,0.188631001260827,0.79647584133048,0.514281056931735,0.736000529691103
"36","monocyte_11","3_tumor",381,333723,0.0011416653931554,0.703272076850677,0.0264751715429333,0.00761550106901453,0.355580464798544,0.0562070717922898,0.0458428197402547,0.0910127979421174,0.0849404166907144,0.260380068932608,0.176596501881221,0.340585219390397,0.0860897039865101,0.0218766297970095,0.0144584739486351,0.055402798088493,0.089530907508368,0.0243679980464047,0.131878174987714,0.0538448484026817,0.0770155187425076,0.0942699367424329,0.613744921822187,0.0736375087101753,0.125508125478357,0.025966495296758,0.0263289476386116,0.070606334117801,0.149927429450812,0.0145640827095524,0.384747372243086,0.499342166548703,0.160051999139659,0.311354997436011,0.40132260693808,0.0665735827065442,0.169763114336242,0.791674118113327,0.523165307734363,0.691973692631013
"37","monocyte_7","1_normal",168,169733,0.000989789846405826,0.800792677251302,0.0166168080863709,0.00262002879953451,0.305186541744163,0.0775830151369205,0.0857382281906623,0.169639205337665,0.0974165042488566,0.477713777163019,0.189801438631371,0.557069067030872,0.165155014746548,0.0546373397417719,0.112465855503788,0.197454951896049,0.0751522837165353,0.0228948350736828,0.128841854382893,0.136767949500861,0.25995449552107,0.199318458875566,0.665499606170356,0.116392164202106,0.259676675053915,0.0279552042514569,0.0331720848255608,0.0501132011694269,0.179756138031372,0.0236622949620197,0.45215979633248,0.497251068978021,0.164712588763257,0.277848451242502,0.687947152004153,0.167893710881212,0.289362132125931,0.791475855733407,0.505761379966142,0.691202024778184
"38","monocyte_7","2_border",239,55703,0.00429061271385742,0.81601792494059,0.0199530349055588,0.00650362794945675,0.348244310283206,0.0718978654223568,0.0814965484960724,0.169140743157867,0.0713410292856944,0.443552075100183,0.183903996139093,0.364423812952065,0.125074235210328,0.0264316892573636,0.0782170076462264,0.161730585769268,0.0684063323936729,0.0281715493536796,0.133602091138683,0.117687270053561,0.192763854557667,0.177573833692521,0.688100399901657,0.0975321856988184,0.208541065475808,0.0353107105709083,0.0313484674364411,0.0540422298078295,0.141014109206329,0.0178598059633158,0.447669530994037,0.500258583130739,0.158433017807199,0.343776699829463,0.708107098841098,0.149296846995492,0.229528914759066,0.818811239667792,0.535088978948065,0.71557575980879
"39","monocyte_7","3_tumor",446,333723,0.00133643770432365,0.785418321213236,0.021620941313626,0.00800053546591754,0.323588220874926,0.0870572076451233,0.0785274133846855,0.175083937975158,0.0864082312164509,0.451501306681026,0.244788113256989,0.318933605078524,0.145702238844355,0.0264125628317557,0.0590297860616814,0.157249106619165,0.0857560073547967,0.0356490657072072,0.18426673630639,0.145628498219967,0.242437757928019,0.235363807334503,0.736142448038175,0.117827231766372,0.247541528833255,0.0371371489849397,0.0427534241377445,0.065084590895213,0.206034767304244,0.0209244999986604,0.457471520477718,0.520386062680602,0.187748873693565,0.380600729004857,0.619168418658018,0.150622789883566,0.223081250534408,0.812428163803606,0.567305545742564,0.716095363556739
"40","monocyte_1","1_normal",943,169733,0.00555578467357556,0.713763563185412,0.0191339409266926,0.00476424810895103,0.0225111534227244,0.0568250021436142,0.0613786945139292,0.113437023885343,0.097705120520578,0.344075488104249,0.160033901404558,0.526986464328597,0.119236208914327,0.0391485202503704,0.0305901313809438,0.0938679669678873,0.0730128741194147,0.0210891887168758,0.114995192210338,0.0574978245905733,0.121510914893026,0.0823068470787709,0.621965799869309,0.0872116666251751,0.125687740425503,0.0161043836513118,0.0320210418568802,0.0437899102820636,0.148390236626629,0.0184756592362817,0.452004156154443,0.526017493158291,0.163505056663808,0.194827395164875,0.496060388140038,0.0760452864785658,0.261596556321874,0.770036973059606,0.490173125100664,0.701773307442298
"41","monocyte_1","2_border",244,55703,0.00438037448611385,0.74272317033071,0.0189910829099392,0.00531965540945034,0.0196731998070114,0.0622803989701641,0.0544270919995646,0.110916545198605,0.0630171848268909,0.312718432186727,0.153839715907961,0.336630329607492,0.0911905295127212,0.0214906293773171,0.0316458777127623,0.0806981122409161,0.0796882665919837,0.0294303883440443,0.121131901081882,0.0548551994470968,0.0947101535915881,0.0813050157614713,0.622134143585451,0.0787710294985295,0.104211724875647,0.0223959254627144,0.0237578091723783,0.0429425196483057,0.121489466893279,0.0198874070876205,0.422773385153977,0.511394770377815,0.145668867763741,0.230921928870594,0.488637372893171,0.0712221480101097,0.173481065847205,0.789827331272916,0.499761574256064,0.756236770846338
"42","monocyte_1","3_tumor",486,333723,0.00145629758811949,0.718736356829877,0.018898490859925,0.00636978873430521,0.0291402269327083,0.0678858376665701,0.0482945069612362,0.108478509545502,0.0755898491306594,0.292482573630833,0.202105086307542,0.31121671270839,0.0929544987236614,0.0227595138679467,0.0195687158997208,0.0870040945520025,0.0921925988856758,0.02438187690219,0.139121890222003,0.0569436225328164,0.0781155927369245,0.0828947299691376,0.627329212384536,0.0797976993543987,0.135086006399383,0.0217147519868312,0.0293588481852968,0.0487727144677335,0.172951271093876,0.0154983537947291,0.409480476663599,0.522096738582415,0.162426813343439,0.283865059787542,0.438771872003972,0.0814891161163181,0.177465898106883,0.782108769461261,0.518208982377559,0.735785660119222
"43","monocyte_4","1_normal",241,169733,0.00141987710109407,0.812915842393532,0.0227551145256363,0.00302148158522505,0.0560263913424353,0.0532030774393594,0.073041752361835,0.134526012884603,0.0809190331396108,0.464993442144161,0.174588940370876,0.551535069283889,0.171687458045593,0.0399971136489645,0.144788107578383,0.238456496998487,0.07960020773338,0.0247661455610883,0.12125987713183,0.0637625121824796,0.200418065282164,0.10319889156508,0.595162057702935,0.116574164218279,0.179626444717403,0.0244688487678,0.0350775662333578,0.039593662512215,0.146007948191047,0.028274165211776,0.408375636795975,0.451471857862603,0.152895221773163,0.264742122229296,0.740701268226099,0.204411013655728,0.261910653470056,0.779791476286516,0.497126730700494,0.664810383193552
"44","monocyte_4","2_border",432,55703,0.00775541712295568,0.809715756906839,0.021762185557106,0.00562737496258893,0.034362762130868,0.0659901149628473,0.0596053593067863,0.146806035831671,0.0689418259356346,0.419895238950355,0.164053383144848,0.348961481748086,0.0969373442212124,0.0224211600984704,0.0950795728721631,0.177305745051139,0.0564876935065662,0.0264284861323026,0.115925237800986,0.0631578047208912,0.156152616204172,0.107366177047615,0.618203599679512,0.0950694459740319,0.175440735259677,0.0240397295630202,0.030638261217611,0.0385841267414188,0.10550096244199,0.0172753695615102,0.423648083719153,0.46051605177139,0.141150071869733,0.312944197042551,0.72194560434776,0.159174412484211,0.207595875843743,0.805957983535051,0.521945536699814,0.687344002406088
"45","monocyte_4","3_tumor",390,333723,0.00116863386700947,0.784317010118364,0.0205235665307418,0.00815680594283094,0.0582719352354106,0.0862648661408204,0.0766382600355726,0.137833669019821,0.0854233014992026,0.463886604502121,0.22987402595799,0.289624992468952,0.132077863388832,0.0242821541624022,0.166747839178275,0.176076689512115,0.0786938677123914,0.0289320779876656,0.15483166815826,0.0765510732977201,0.173206796144608,0.12083080860691,0.669433548518641,0.119013301652626,0.227156516469399,0.0341546184240203,0.0603954012575229,0.0592843288343383,0.183543660872639,0.0204752806372041,0.458025602450958,0.463040494552243,0.165581363076114,0.37387280822132,0.703248266304996,0.167395300923828,0.218780533190073,0.80392488828747,0.55423918591967,0.657451426086175
"46","monocyte_13","1_normal",28,169733,0.000164964974400971,0.644310427421746,0.0323745510885633,0,0.0945707457171598,0.0401832992986525,0.109640410351011,0.0887573996744336,0.0708330241356406,0.496704233065491,0.20511842373222,0.508142984727423,0.16700033805178,0.0517225573113462,0.0396075172784775,0.161764300322739,0.0564647598580122,0.0255938126123521,0.129337326152469,0.08937184619853,0.150017756833642,0.142751640312042,0.503118153774821,0.120987042676922,0.134123172778037,0.0449297506939836,0.0240432050324896,0.0497584023347035,0.133290034831152,0.00477394987319244,0.366789638395168,0.315663073452758,0.143896512869159,0.257393408834604,0.746240346686206,0.274167901173419,0.255319420459021,0.79054706145998,0.510264858015606,0.25936870079012
"47","monocyte_13","2_border",59,55703,0.00105918891262589,0.712933873687832,0.0336418270142332,0.0126916284971834,0.106358830801628,0.0696183405462076,0.0932239743537423,0.0988522239681839,0.0599785739544039,0.490774064059273,0.158618532195258,0.342061833769561,0.162931835874562,0.022916906074742,0.0282972700352087,0.0643279451074212,0.0691102389728257,0.0287565753443913,0.106181311774593,0.0612346623937466,0.171035780685423,0.156483758251771,0.617061733680753,0.120984320828285,0.118296249513932,0.0211821657247949,0.0206074129385702,0.0522637237583429,0.0867009959034603,0.0160600947371771,0.373876709789502,0.289721301753654,0.142543090467825,0.3430771290241,0.82910230546421,0.312276036733245,0.256126941454397,0.82184172339695,0.537887995953551,0.396401688086399
"48","monocyte_13","3_tumor",454,333723,0.00136040968108281,0.660335415614506,0.0209324197662965,0.0106865490969117,0.139887763240585,0.0634093678060779,0.0727410848840549,0.0864011146266371,0.0502336965078741,0.44664688933357,0.186401596208758,0.280754905034327,0.125154195460803,0.0164343693547649,0.0244012767795265,0.0406915136660533,0.0871107202539667,0.0254707888334318,0.135728945869826,0.142888196434435,0.232896176202129,0.22554217048597,0.654393884210074,0.134242235207496,0.115725470560783,0.0192917365698006,0.057130581802747,0.052647022819111,0.118345414867502,0.013761597755172,0.422470016796544,0.31676678750423,0.135971456000201,0.356274128968608,0.777537174617924,0.245096186024782,0.236494565662454,0.816297931497828,0.565444888317986,0.413697574854568
"49","monocyte_6","1_normal",26,169733,0.000153181761943759,0.82617054795221,0.0533582087769168,0.0180424259564715,0.0528916168744206,0.119306546986292,0.0838064878072684,0.231778054854038,0.191661060493404,0.584487838903264,0.242129680018715,0.575500362852575,0.202755273655362,0.201339604542162,0.0372579280318635,0.172996268095594,0.16336750595024,0.0790090860193779,0.190533290238822,0.127107477461598,0.186740237907441,0.137263328843564,0.647305588490181,0.385233411276634,0.526518712673603,0.0690604708014656,0.0647955479686238,0.118220413232732,0.468641399293457,0.0626026088882337,0.500019319296007,0.577506189441886,0.267970514775847,0.368428821475007,0.664485460624928,0.272523903418563,0.331366899401031,0.835916815035546,0.544678533426649,0.650846353476445
"50","monocyte_6","2_border",81,55703,0.00145414071055419,0.84318326597815,0.0290356534610957,0.00831692626680571,0.0401972660417411,0.130090869046297,0.10193224219384,0.196678495846209,0.133209723203564,0.573819109277878,0.270409613637357,0.4105183469088,0.184416629162816,0.0895572207287799,0.0738119250613972,0.202373215855803,0.119528802538756,0.0770754403442089,0.216758803638156,0.160974517231137,0.229806470402691,0.151785924264761,0.694678337555674,0.234246022746514,0.417240697891348,0.0684822022804264,0.074784077116255,0.100673782582812,0.284575579226169,0.0336450695830543,0.524653628157891,0.539944294900308,0.24649267063251,0.379894560137068,0.790298197496573,0.324255842720959,0.255768941858287,0.828940444716138,0.551211727754822,0.689376198183187
"51","monocyte_6","3_tumor",766,333723,0.00229531677469039,0.830934756976018,0.0313634128612973,0.0114218880840159,0.0538722724792912,0.173774916523413,0.140213424757761,0.179229773948851,0.118119400183955,0.632593178866565,0.35866740608101,0.37086375156239,0.254783096316577,0.0685300620966295,0.0624503996686298,0.172362084274664,0.130678389466036,0.0578921684515808,0.263295597936918,0.2040031963443,0.31757895117138,0.244009277708701,0.796730346005596,0.23121973691847,0.338674211733653,0.0650452629131715,0.145807022717322,0.143374640225126,0.348463695233633,0.0440163620734344,0.574056052795731,0.551336561948338,0.295083794031743,0.480715842440202,0.829969011483318,0.331511584203107,0.31423247921951,0.851624743784908,0.605689413657583,0.602914511408369
"52","monocyte_2","1_normal",381,169733,0.00224470197309893,0.321679173290444,0.0207160076274661,0.00435983440826766,0.15086088364579,0.0569447114568964,0.0503865455792764,0.0567431177341953,0.0671600756086623,0.608125444115824,0.172277013893823,0.40271431214322,0.120634187063312,0.0239140296559775,0.0162467639092544,0.10268726103393,0.0844708705900397,0.0194641910682465,0.183973108426465,0.321723538622132,0.485426884463491,0.517782801133214,0.683287962631883,0.115251163182648,0.0673470822257065,0.0166835670927856,0.0201012861135418,0.0422648202559187,0.078138188900006,0.0106837660937746,0.365825140197757,0.285645487366885,0.0751629366103351,0.177727884560483,0.352091062779755,0.053991308309081,0.198589119629644,0.769145006062032,0.463965849679523,0.145361860368176
"53","monocyte_2","2_border",43,55703,0.00077195124140531,0.478735386928092,0.0425935211228834,0.0108456250547215,0.131072581542632,0.0557614556273149,0.0494214568747354,0.0862914691347034,0.121170806999513,0.597294955221309,0.164226660767893,0.283335434853424,0.144790737403956,0.0142966135273115,0.0221682469953315,0.214634686999866,0.0996855933055813,0.03629780829294,0.19520355548138,0.308948632119483,0.504868511018383,0.503565867292801,0.69384777072362,0.131127334746561,0.0696842053840976,0.0164546740304531,0.038836397387513,0.0816192998923668,0.115509678144934,0.00643524181685996,0.352682179699334,0.293349843381886,0.0980542547590646,0.309683412497634,0.433619587678687,0.0565957200312969,0.150836353532724,0.779848474953831,0.476168183112156,0.17199323253261
"54","monocyte_2","3_tumor",8,333723,2.39719767591685e-05,0.570733471760904,0.00138098511123725,0,0.102557805361316,0.0535038021156274,0.0501193365709097,0.17588315532168,0.0766805656533684,0.135968538558947,0.133928278727504,0.193213513154592,0.221319553116634,0.0315606672628451,0.00671943442420749,0.169587619017455,0.0574598071377548,0.00682412318844825,0.195420859934979,0.306912423624007,0.455094918236824,0.502371127431309,0.512398563308544,0.0191097749692386,0.0874989991350748,0,0.00782134111195123,0.0133653805385612,0.08803644224329,0.0112313044482374,0.19753819042461,0.261997340915689,0.076676082872824,0.261892459358234,0.471171427053691,0.0500105198228485,0.100184454600872,0.759603964769929,0.425521098569856,0.093457542290577
"55","monocyte_8","1_normal",21,169733,0.000123723730800728,0.656281570654835,0.0827843213236648,0.019458677729432,0.0754459854032846,0.101379212182785,0.138921724390664,0.156341218082065,0.106316147694733,0.50433404698489,0.251101978940988,0.580609384451942,0.32466681692748,0.080755843230127,0.0767566315526765,0.0705549913580889,0.185739530880608,0.0495629411079272,0.264270407422883,0.402304976701889,0.675709430226986,0.641154467720483,0.683661892516974,0.216316446299281,0.232032834785823,0.0298944813517555,0.0646842186206274,0.0990010255971806,0.119136865853614,0.0107655373961733,0.420838558502117,0.328555411457018,0.178179036010726,0.336094458145635,0.718752817694982,0.250829007913136,0.336607790038345,0.809956947254016,0.506367191590907,0.466636111590714
"56","monocyte_8","2_border",40,55703,0.000718094178051451,0.737082626992397,0.0449939485823405,0.0178407478695217,0.0608489966386248,0.10707519756899,0.150750812865265,0.191553079834687,0.102507209793648,0.559984697948516,0.196699353257647,0.416225552784577,0.238558362189555,0.0301980571421737,0.0776083356081656,0.155692641652913,0.136054820884691,0.0473128798638245,0.222221543849767,0.36484626075734,0.629405658186824,0.611441956800238,0.724457059739585,0.220028805706257,0.130278873579819,0.0296053445789508,0.0804609213300002,0.159451775640997,0.129494491134644,0.0184574415375302,0.499794695752631,0.403433370975747,0.240567204568937,0.386444704868187,0.859383771827329,0.405980305535637,0.286395159846079,0.838156686080641,0.544390409351773,0.46588928711341
"57","monocyte_8","3_tumor",1201,333723,0.00359879301097018,0.734734981997972,0.0346993593218347,0.00846649296648374,0.0788397781428473,0.122706036911361,0.128112268822495,0.157197987530644,0.0866719196488427,0.551256121743679,0.288442186847029,0.426822171183024,0.214095273688016,0.0370822963561061,0.0407657385898181,0.0609882721211181,0.147179279733346,0.0374661882256941,0.25770833563853,0.432752107390832,0.663189245163672,0.66989409865486,0.796684726129276,0.217928091187018,0.146559310826844,0.028855367801377,0.0861223376359112,0.0887083524704052,0.192424638229664,0.0232795284681389,0.506026227844981,0.410265151664638,0.239549423306966,0.46830080673746,0.868745074891797,0.348639205560402,0.342009518555269,0.873106236670472,0.63392381888426,0.372969804247154
"58","mdc_13","1_normal",60,169733,0.000353496373716366,0.708515785965506,0.0189242444960768,0.00885902597443848,0.146280692580891,0.0754814439216882,0.0645250830151669,0.101845283100815,0.0844161899900083,0.511193698984167,0.172087971655794,0.556363994187734,0.183849131586011,0.042766255128202,0.117942250504093,0.121829074170512,0.119143172660651,0.0343972706364098,0.150105010248022,0.197591208227622,0.331494658883981,0.321605006170719,0.42859945359644,0.219549195911796,0.159813247978406,0.0497676558702369,0.0528144410729148,0.111176060239407,0.176664807856183,0.01970098067391,0.441894594436132,0.34326797157079,0.24582647225181,0.390721702642581,0.82963997931118,0.362116249856059,0.286993670666756,0.799261761057627,0.503806369163743,0.337656771925637
"59","mdc_13","2_border",194,55703,0.00348275676354954,0.762596976204262,0.0274134529299661,0.0103043064988117,0.110263694211222,0.0873915189470428,0.0849854247056491,0.13019631437028,0.0811203558309293,0.494708909169051,0.199701370945108,0.42474962227025,0.161359903079625,0.0338581864006512,0.102393379015557,0.132778991848764,0.106443252848218,0.0409961758088673,0.154778421873669,0.180046058536594,0.299835259589062,0.316740619117182,0.462915883945214,0.226403918914354,0.19715787987619,0.0328734926312414,0.0609318325237104,0.127957762365794,0.183621956123679,0.0370846513027811,0.500194857822414,0.397351785245663,0.250017937059178,0.433387617888718,0.89101755919627,0.389858381164993,0.282216864286157,0.833841233237244,0.530685626897657,0.376397943640285
